,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
11655,Shot Chart Detail,0021801055,445,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,3,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-230,85,1,1,20190318,SAS,GSW
11656,Shot Chart Detail,0021801055,448,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-76,258,1,1,20190318,SAS,GSW
11657,Shot Chart Detail,0021801055,470,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,58,162,561,1,0,20190318,SAS,GSW
11658,Shot Chart Detail,0021801055,584,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-109,241,1,0,20190318,SAS,GSW
11659,Shot Chart Detail,0021801055,612,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,49,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,12,1,0,20190318,SAS,GSW
11660,Shot Chart Detail,0021801055,616,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,45,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-242,83,1,1,20190318,SAS,GSW
11661,Shot Chart Detail,0021801055,629,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,2,262,1,0,20190318,SAS,GSW
11662,Shot Chart Detail,0021801062,21,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,16,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,1,1,0,20190319,MIN,GSW
11663,Shot Chart Detail,0021801062,56,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-208,15,1,0,20190319,MIN,GSW
11664,Shot Chart Detail,0021801062,124,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-114,217,1,1,20190319,MIN,GSW
11665,Shot Chart Detail,0021801062,132,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,7,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-36,247,1,0,20190319,MIN,GSW
11666,Shot Chart Detail,0021801062,134,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,56,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,39,1,1,20190319,MIN,GSW
11667,Shot Chart Detail,0021801062,145,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,49,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-74,47,1,0,20190319,MIN,GSW
11668,Shot Chart Detail,0021801062,152,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,139,1,0,20190319,MIN,GSW
11669,Shot Chart Detail,0021801062,156,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,14,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,233,63,1,0,20190319,MIN,GSW
11670,Shot Chart Detail,0021801062,285,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20190319,MIN,GSW
11671,Shot Chart Detail,0021801062,312,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,59,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-160,197,1,1,20190319,MIN,GSW
11672,Shot Chart Detail,0021801062,315,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-155,239,1,0,20190319,MIN,GSW
11673,Shot Chart Detail,0021801062,338,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,134,214,1,0,20190319,MIN,GSW
11674,Shot Chart Detail,0021801062,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,30,247,1,1,20190319,MIN,GSW
11675,Shot Chart Detail,0021801062,394,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,32,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1,20190319,MIN,GSW
11676,Shot Chart Detail,0021801062,405,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,46,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,158,19,1,1,20190319,MIN,GSW
11677,Shot Chart Detail,0021801062,485,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-171,182,1,1,20190319,MIN,GSW
11678,Shot Chart Detail,0021801062,488,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,56,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,125,221,1,1,20190319,MIN,GSW
11679,Shot Chart Detail,0021801062,491,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,23,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-84,274,1,0,20190319,MIN,GSW
11680,Shot Chart Detail,0021801062,495,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,59,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,9,1,1,20190319,MIN,GSW
11681,Shot Chart Detail,0021801062,509,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,5,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,235,56,1,1,20190319,MIN,GSW
11682,Shot Chart Detail,0021801062,637,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,207,145,1,1,20190319,MIN,GSW
11683,Shot Chart Detail,0021801079,110,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,201,162,1,0,20190321,GSW,IND
11684,Shot Chart Detail,0021801079,132,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,59,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,196,199,1,1,20190321,GSW,IND
11685,Shot Chart Detail,0021801079,141,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-139,233,1,0,20190321,GSW,IND
11686,Shot Chart Detail,0021801079,156,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-127,272,1,0,20190321,GSW,IND
11687,Shot Chart Detail,0021801079,172,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,1,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,48,-147,457,1,0,20190321,GSW,IND
11688,Shot Chart Detail,0021801079,333,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,25,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,13,1,0,20190321,GSW,IND
11689,Shot Chart Detail,0021801079,337,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,4,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,185,235,1,1,20190321,GSW,IND
11690,Shot Chart Detail,0021801079,345,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,31,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-228,115,1,1,20190321,GSW,IND
11691,Shot Chart Detail,0021801079,365,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,180,6,1,0,20190321,GSW,IND
11692,Shot Chart Detail,0021801079,426,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,8,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-116,131,1,0,20190321,GSW,IND
11693,Shot Chart Detail,0021801079,440,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-13,1,0,20190321,GSW,IND
11694,Shot Chart Detail,0021801079,460,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,33,186,279,1,0,20190321,GSW,IND
11695,Shot Chart Detail,0021801079,465,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,176,199,1,0,20190321,GSW,IND
11696,Shot Chart Detail,0021801079,467,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,53,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,19,1,1,20190321,GSW,IND
11697,Shot Chart Detail,0021801079,473,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,1,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-185,179,1,1,20190321,GSW,IND
11698,Shot Chart Detail,0021801101,19,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,24,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,29,1,1,20190324,GSW,DET
11699,Shot Chart Detail,0021801101,23,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,129,150,1,1,20190324,GSW,DET
11700,Shot Chart Detail,0021801101,34,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,211,1,1,20190324,GSW,DET
11701,Shot Chart Detail,0021801101,45,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-174,221,1,0,20190324,GSW,DET
11702,Shot Chart Detail,0021801101,108,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-39,279,1,1,20190324,GSW,DET
11703,Shot Chart Detail,0021801101,118,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,129,1,0,20190324,GSW,DET
11704,Shot Chart Detail,0021801101,142,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,17,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,100,64,1,0,20190324,GSW,DET
11705,Shot Chart Detail,0021801101,247,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,56,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-37,83,1,0,20190324,GSW,DET
11706,Shot Chart Detail,0021801101,251,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-226,110,1,0,20190324,GSW,DET
11707,Shot Chart Detail,0021801101,295,201939,Stephen Curry,1610612744,Golden State Warriors,3,11,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,126,157,1,1,20190324,GSW,DET
11708,Shot Chart Detail,0021801101,332,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-179,0,1,0,20190324,GSW,DET
11709,Shot Chart Detail,0021801101,356,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-56,151,1,1,20190324,GSW,DET
11710,Shot Chart Detail,0021801101,376,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,143,277,1,0,20190324,GSW,DET
11711,Shot Chart Detail,0021801101,393,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-188,200,1,1,20190324,GSW,DET
11712,Shot Chart Detail,0021801101,418,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,20,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,67,1,0,20190324,GSW,DET
11713,Shot Chart Detail,0021801101,512,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-184,216,1,1,20190324,GSW,DET
11714,Shot Chart Detail,0021801101,520,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,66,274,1,0,20190324,GSW,DET
11715,Shot Chart Detail,0021801101,546,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,52,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,174,50,1,0,20190324,GSW,DET
11716,Shot Chart Detail,0021801101,557,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,6,87,1,1,20190324,GSW,DET
11717,Shot Chart Detail,0021801118,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,3,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-175,202,1,1,20190327,MEM,GSW
11718,Shot Chart Detail,0021801118,16,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,125,1,1,20190327,MEM,GSW
11719,Shot Chart Detail,0021801118,49,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,10,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,11,1,0,20190327,MEM,GSW
11720,Shot Chart Detail,0021801118,114,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-112,233,1,1,20190327,MEM,GSW
11721,Shot Chart Detail,0021801118,137,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-170,221,1,0,20190327,MEM,GSW
11722,Shot Chart Detail,0021801118,158,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,4,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,90,13,1,0,20190327,MEM,GSW
11723,Shot Chart Detail,0021801118,263,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,12,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,147,209,1,0,20190327,MEM,GSW
11724,Shot Chart Detail,0021801118,310,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,19,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-226,81,1,1,20190327,MEM,GSW
11725,Shot Chart Detail,0021801118,349,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,0,1,0,20190327,MEM,GSW
11726,Shot Chart Detail,0021801118,369,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-40,158,1,0,20190327,MEM,GSW
11727,Shot Chart Detail,0021801118,393,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-6,263,1,1,20190327,MEM,GSW
11728,Shot Chart Detail,0021801118,397,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,39,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-16,1,1,20190327,MEM,GSW
11729,Shot Chart Detail,0021801118,408,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,11,1,1,20190327,MEM,GSW
11730,Shot Chart Detail,0021801118,430,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,21,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,50,84,1,0,20190327,MEM,GSW
11731,Shot Chart Detail,0021801118,436,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,10,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,4,1,0,20190327,MEM,GSW
11732,Shot Chart Detail,0021801118,470,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,55,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,144,272,1,0,20190327,MEM,GSW
11733,Shot Chart Detail,0021801118,478,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,9,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,84,106,1,0,20190327,MEM,GSW
11734,Shot Chart Detail,0021801118,493,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,34,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-36,252,1,0,20190327,MEM,GSW
11735,Shot Chart Detail,0021801118,614,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,21,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,36,1,0,20190327,MEM,GSW
11736,Shot Chart Detail,0021801118,632,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,121,241,1,0,20190327,MEM,GSW
11737,Shot Chart Detail,0021801132,33,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-136,225,1,0,20190329,MIN,GSW
11738,Shot Chart Detail,0021801132,53,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,220,2,1,1,20190329,MIN,GSW
11739,Shot Chart Detail,0021801132,73,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,43,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,4,1,1,20190329,MIN,GSW
11740,Shot Chart Detail,0021801132,116,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,22,1,0,20190329,MIN,GSW
11741,Shot Chart Detail,0021801132,125,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,48,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-14,118,1,0,20190329,MIN,GSW
11742,Shot Chart Detail,0021801132,135,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-192,215,1,1,20190329,MIN,GSW
11743,Shot Chart Detail,0021801132,137,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,53,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,221,26,1,1,20190329,MIN,GSW
11744,Shot Chart Detail,0021801132,142,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-51,263,1,0,20190329,MIN,GSW
11745,Shot Chart Detail,0021801132,284,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-110,244,1,1,20190329,MIN,GSW
11746,Shot Chart Detail,0021801132,287,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,24,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20190329,MIN,GSW
11747,Shot Chart Detail,0021801132,313,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,31,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,6,1,1,20190329,MIN,GSW
11748,Shot Chart Detail,0021801132,316,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-136,251,1,0,20190329,MIN,GSW
11749,Shot Chart Detail,0021801132,358,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,46,247,1,0,20190329,MIN,GSW
11750,Shot Chart Detail,0021801132,428,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,114,225,1,0,20190329,MIN,GSW
11751,Shot Chart Detail,0021801132,466,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-196,136,1,0,20190329,MIN,GSW
11752,Shot Chart Detail,0021801132,470,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,123,141,1,0,20190329,MIN,GSW
